<<<<<<< HEAD
,ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,result
2604,996,18.85,0,0.055358452,0,132.7284,8,1997,2,0,1,2069.4004
2605,850,12.695633368756642,0,0.230246928,0,152.1024,4,1985,2,0,0,401.44934
2606,554,11.0,0,0.008939091,10,122.7756,1,1987,0,2,1,2091.3306
2607,936,19.85,1,0.081387594,1,166.0816,1,1987,0,2,1,2664.1826
2608,654,15.6,0,0.081230024,0,109.8544,9,1999,1,0,1,1722.5234
2609,1296,12.695633368756642,0,0.323637245,9,35.5216,4,1985,2,0,0,107.645676
2610,587,15.85,1,0.007186838,13,41.148,2,2007,1,1,1,683.0716
2611,1052,16.1,1,0.013672625,6,106.8596,2,2007,1,1,1,1689.5422
2612,825,5.845,1,0.105612027,5,214.8218,2,2007,1,1,1,3732.908
2613,1431,16.6,0,0.016235909,8,108.9596,9,1999,1,0,1,1638.6826
2614,518,17.7,1,0.121774611,10,101.8674,1,1987,0,2,1,1650.176
2615,147,7.55,1,0.03111966,6,122.6072,2,2007,1,1,1,2026.5266
2616,571,18.5,0,0.02580175,10,89.0172,9,1999,1,0,1,1359.7097
2617,631,15.6,0,0.087856073,13,220.7798,9,1999,1,0,1,3803.946
2618,1190,18.6,0,0.047889939,13,186.9898,8,1997,2,0,1,3164.6963
2619,298,13.3,0,0.021273561,0,117.8124,8,1997,2,0,1,2046.7783
2620,197,12.695633368756642,1,0.104797702,0,101.8648,5,1985,1,2,3,2838.0874
2621,371,12.695633368756642,1,0.066296239,5,125.9046,4,1985,2,0,0,308.51538
2622,1292,12.695633368756642,0,0.022988989,9,143.3154,4,1985,2,0,0,312.98907
2623,1097,12.695633368756642,0,0.075212058,4,165.1158,5,1985,1,2,3,3916.722
2624,1507,15.1,0,0.059660386,9,236.7248,2,2007,1,1,1,4189.9165
2625,1341,12.695633368756642,0,0.267106722,8,85.4224,4,1985,2,0,0,233.13768
2626,143,7.535,0,0.13689554,14,120.244,0,1998,1,2,0,318.2984
2627,864,12.35,0,0.0,6,115.0518,6,2004,2,1,1,2098.0605
2628,1504,20.25,0,0.247843179,8,107.6938,0,1998,1,2,0,427.90918
2629,1219,9.395,0,0.045454306,13,83.125,3,2009,1,2,2,1185.5072
2630,539,12.5,0,0.0,3,118.144,8,1997,2,0,1,2040.3547
2631,1237,12.695633368756642,0,0.0,13,196.6084,5,1985,1,2,3,5983.9956
2632,590,6.92,1,0.130924914,2,91.1804,8,1997,2,0,1,1454.9824
2633,865,5.735,0,0.057076739,6,175.737,7,2002,1,1,1,2701.3906
2634,1540,12.695633368756642,0,0.011233267,9,235.5248,5,1985,1,2,3,7022.4834
2635,1150,17.25,1,0.047257274,13,97.0068,6,2004,2,1,1,1602.6714
2636,367,10.3,1,0.058827383,6,189.853,8,1997,2,0,1,3153.81
2637,535,8.985,0,0.184150125,6,98.47,3,2009,1,2,2,1338.4327
2638,1112,6.385,1,0.123607578,13,36.4874,1,1987,0,2,1,559.9471
2639,60,5.78,0,0.014552313,14,145.1102,6,2004,2,1,1,2349.7056
2640,132,9.6,0,0.096297398,14,167.3158,8,1997,2,0,1,2604.9888
2641,1529,16.75,0,0.076044136,8,34.9532,3,2009,1,2,2,441.7684
2642,665,5.88,1,0.030309247,5,103.499,7,2002,1,1,1,1618.0303
2643,336,9.195,0,0.108110205,13,181.5634,7,2002,1,1,1,2905.9739
2644,819,17.6,0,0.010060255,13,163.8552,7,2002,1,1,1,2759.1274
2645,253,18.35,0,0.099669602,6,92.9462,2,2007,1,1,1,1525.5735
2646,52,17.25,0,0.037186151,14,164.3526,8,1997,2,0,1,2629.2637
2647,765,20.85,1,0.056553503,1,104.9648,9,1999,1,0,1,1516.791
2648,1482,5.4,0,0.080536751,8,165.8526,0,1998,1,2,0,387.3555
2649,609,12.695633368756642,1,0.066751989,13,257.4304,5,1985,1,2,3,5815.6953
2650,667,17.5,0,0.026044866,6,185.2266,0,1998,1,2,0,499.87152
2651,543,15.2,0,0.092137107,13,227.4352,3,2009,1,2,2,3130.1487
2652,184,16.2,1,0.214952566,5,178.437,0,1998,1,2,0,400.9087
2653,272,20.1,1,0.054679411,6,193.282,9,1999,1,0,1,3142.4124
2654,470,20.75,1,0.129313138,12,239.488,6,2004,2,1,1,4235.98
2655,1262,19.2,0,0.077507549,9,197.911,8,1997,2,0,1,3010.7273
2656,743,7.785,0,0.139526439,4,103.1306,6,2004,2,1,1,1679.3021
2657,754,12.695633368756642,1,0.034190793,5,112.0544,5,1985,1,2,3,3045.3652
2658,584,17.85,0,0.046595951,10,151.5682,1,1987,0,2,1,2486.2917
2659,1011,9.5,0,0.0,6,111.3228,8,1997,2,0,1,1806.0818
2660,862,7.825,0,0.080079022,10,65.1826,2,2007,1,1,1,1071.2333
2661,347,19.7,1,0.016230842,3,185.9556,9,1999,1,0,1,3310.2017
2662,778,20.35,1,0.15192798,10,79.4276,2,2007,1,1,1,1282.4817
2663,792,13.35,0,0.15266209,13,150.3708,0,1998,1,2,0,406.90027
2664,925,10.395,0,0.112003932,13,58.022,1,1987,0,2,1,840.4788
2665,135,13.85,0,0.03456382,7,117.2492,6,2004,2,1,1,1997.1127
2666,526,6.85,0,0.022918858,5,261.5594,9,1999,1,0,1,4408.3657
2667,788,5.19,1,0.044244253,10,104.899,6,2004,2,1,1,1951.1025
2668,250,10.195,0,0.127097968,3,112.3886,2,2007,1,1,1,1792.4932
2669,1308,12.695633368756642,0,0.0,9,142.947,5,1985,1,2,3,3733.0847
2670,1460,20.2,0,0.011817852,9,153.134,6,2004,2,1,1,2686.9614
2671,340,7.89,0,0.036281701,4,119.6782,3,2009,1,2,2,1804.6135
2672,677,12.695633368756642,1,0.124618061,2,40.548,5,1985,1,2,3,1059.6464
2673,51,6.385,0,0.083822437,7,107.3596,6,2004,2,1,1,1647.1707
2674,1254,10.1,0,0.05616476,9,117.0492,9,1999,1,0,1,1916.9064
2675,633,11.65,1,0.058970075,0,171.9422,3,2009,1,2,2,2457.9265
2676,1081,18.35,1,0.094830216,6,85.6882,2,2007,1,1,1,1315.7738
2677,1441,15.75,0,0.226084177,9,98.67,0,1998,1,2,0,313.81506
2678,1116,12.695633368756642,0,0.07457713,4,76.2354,5,1985,1,2,3,2011.7269
2679,305,6.035,0,0.142055011,13,152.3998,2,2007,1,1,1,2400.4592
2680,486,12.695633368756642,1,0.149062064,13,232.1668,4,1985,2,0,0,577.94025
2681,1341,7.68,0,0.152527644,8,85.2224,6,2004,2,1,1,1432.5425
2682,227,17.75,0,0.030429846,4,257.2672,6,2004,2,1,1,4075.4155
2683,1051,17.75,0,0.055297776,6,143.7444,3,2009,1,2,2,2139.608
2684,272,20.1,1,0.054594531,6,191.682,8,1997,2,0,1,3063.4895
2685,209,16.7,1,0.052411676,5,115.2176,8,1997,2,0,1,1884.8586
2686,1419,5.5,0,0.047089304,11,100.1016,6,2004,2,1,1,1794.4733
2687,415,6.13,0,0.102398197,6,52.7298,7,2002,1,1,1,885.61707
2688,522,11.8,1,0.093845664,13,126.4704,7,2002,1,1,1,1921.367
2689,451,11.6,1,0.079052286,5,82.3276,9,1999,1,0,1,1317.7227
2690,1282,12.695633368756642,0,0.055160326,9,111.9518,5,1985,1,2,3,3143.308
2691,219,19.0,1,0.097863571,5,46.0718,2,2007,1,1,1,785.363
2692,456,13.5,1,0.129340955,15,95.7068,3,2009,1,2,2,1354.8458
2693,107,5.0,0,0.043996354,14,189.353,6,2004,2,1,1,3333.3413
2694,627,12.695633368756642,1,0.106217878,2,176.7712,4,1985,2,0,0,460.5277
2695,1515,17.6,0,0.015718858,9,182.3976,7,2002,1,1,1,2923.728
2696,1463,11.5,0,0.021096732,8,132.8942,2,2007,1,1,1,2245.797
2697,891,6.895,0,0.022506125,10,142.2812,7,2002,1,1,1,2090.807
2698,265,12.695633368756642,0,0.118314903,13,226.5694,5,1985,1,2,3,5579.493
2699,402,15.5,1,0.125583323,6,178.3028,1,1987,0,2,1,2951.5095
2700,114,18.35,0,0.015390879,7,106.1938,2,2007,1,1,1,1659.8811
2701,1179,14.5,1,0.09712024,13,158.3262,1,1987,0,2,1,2673.5735
2702,1322,9.3,0,0.044751804,9,243.8802,7,2002,1,1,1,3331.3862
2703,1142,6.55,1,0.0345978,1,155.4288,6,2004,2,1,1,2332.5703
2704,1261,17.6,0,0.082499046,8,159.192,7,2002,1,1,1,2576.0452
2705,750,10.395,1,0.0,0,49.6008,9,1999,1,0,1,799.0284
2706,1091,9.5,1,0.035294406,6,172.1448,3,2009,1,2,2,2594.5537
2707,1490,18.85,0,0.052266868,8,191.8846,3,2009,1,2,2,2636.3555
2708,1465,18.6,0,0.080501443,8,96.2436,8,1997,2,0,1,1545.5596
2709,305,6.035,0,0.1412293,13,155.5998,6,2004,2,1,1,2387.7083
2710,344,12.1,0,0.040585593,6,177.5002,2,2007,1,1,1,3090.2615
2711,470,20.75,1,0.130069181,12,238.988,2,2007,1,1,1,4114.9126
2712,1349,9.895,0,0.100540036,9,234.0642,0,1998,1,2,0,688.8321
2713,1255,10.5,0,0.027387523,9,172.1106,3,2009,1,2,2,2639.8718
2714,1401,12.695633368756642,0,0.051956477,8,122.773,5,1985,1,2,3,3476.572
2715,1180,10.5,1,0.010979782,13,164.2842,6,2004,2,1,1,2690.0862
2716,1319,16.25,0,0.039138761,9,116.1176,6,2004,2,1,1,1942.1813
2717,127,6.11,1,0.151954004,14,44.4086,8,1997,2,0,1,801.60754
2718,1267,11.8,0,0.008574487,8,115.4492,9,1999,1,0,1,1891.3834
2719,353,18.5,0,0.052174319,13,116.8124,7,2002,1,1,1,1787.8914
2720,93,14.6,0,0.150442215,14,50.6692,1,1987,0,2,1,795.6524
2721,897,16.75,0,0.215728288,1,86.9856,0,1998,1,2,0,224.7765
2722,1170,15.1,0,0.173751022,13,198.211,9,1999,1,0,1,3230.3616
2723,1337,15.2,0,0.03357108,9,111.1912,1,1987,0,2,1,1782.4929
2724,700,11.1,0,0.177212413,0,158.1604,2,2007,1,1,1,2572.313
2725,1187,14.85,0,0.098383632,6,168.9474,6,2004,2,1,1,2808.6165
2726,376,15.0,0,0.154616614,15,106.8938,3,2009,1,2,2,1403.824
2727,1429,12.695633368756642,0,0.196572047,8,63.7168,4,1985,2,0,0,197.66731
2728,665,12.695633368756642,1,0.030101427,5,101.799,5,1985,1,2,3,2607.119
2729,531,8.645,0,0.021673936,3,51.9982,3,2009,1,2,2,662.4691
2730,777,12.695633368756642,0,0.061488083,4,150.805,5,1985,1,2,3,3734.6284
2731,257,15.5,0,0.032867137,0,108.0938,6,2004,2,1,1,1770.9784
2732,651,7.72,1,0.088364662,6,118.7466,8,1997,2,0,1,1885.5183
2733,278,16.0,0,0.0,4,141.9154,6,2004,2,1,1,2351.1174
2734,1083,9.6,0,0.035724069,13,243.617,3,2009,1,2,2,2986.6714
2735,726,15.35,0,0.013890902,5,65.2168,2,2007,1,1,1,1054.0466
2736,1312,12.3,0,0.052799022,9,187.753,2,2007,1,1,1,3181.3052
2737,1394,19.1,0,0.09229222,11,184.2608,3,2009,1,2,2,2654.9639
2738,513,9.195,0,0.115118638,5,58.1246,7,2002,1,1,1,909.07947
2739,1386,6.13,0,0.028378929,9,108.8912,7,2002,1,1,1,1603.3107
2740,1304,13.0,0,0.035108732,9,49.6034,8,1997,2,0,1,754.78033
2741,1170,15.1,0,0.174187994,13,196.911,3,2009,1,2,2,2963.8806
2742,1168,19.75,0,0.041357113,6,116.1466,6,2004,2,1,1,1990.3464
2743,1013,12.1,0,0.020610288,13,149.8734,7,2002,1,1,1,2502.3108
2744,164,16.1,1,0.0,5,126.1362,1,1987,0,2,1,2173.0388
2745,258,15.7,0,0.122992956,3,133.3942,3,2009,1,2,2,1790.7355
2746,593,10.0,1,0.063302674,5,230.3668,7,2002,1,1,1,3871.4404
2747,1326,8.42,0,0.070678631,9,217.0192,9,1999,1,0,1,3363.1099
2748,1404,5.175,0,0.030417024,8,34.0874,7,2002,1,1,1,680.07513
2749,1504,20.25,0,0.148910161,8,108.2938,2,2007,1,1,1,1870.8646
2750,1416,19.5,0,0.01578895,9,185.7608,3,2009,1,2,2,2634.807
2751,912,12.695633368756642,0,0.187416266,5,37.5822,4,1985,2,0,0,117.38943
2752,207,7.575,0,0.055615757,4,196.4768,3,2009,1,2,2,2862.498
2753,1352,10.65,0,0.048646173,11,166.1526,1,1987,0,2,1,2604.522
2754,1259,11.395,0,0.0,8,48.5034,1,1987,0,2,1,680.0234
2755,211,17.75,0,0.014639563,6,160.1262,3,2009,1,2,2,2398.4268
2756,987,9.5,1,0.105099347,3,79.296,2,2007,1,1,1,1411.0626
2757,822,9.895,1,0.028715402,3,115.1492,6,2004,2,1,1,1938.0459
2758,344,12.1,0,0.04042006,6,178.0002,9,1999,1,0,1,2969.1501
2759,1037,13.0,1,0.083986263,3,195.9426,2,2007,1,1,1,3148.4023
2760,1139,12.695633368756642,0,0.075228873,6,90.0172,4,1985,2,0,0,253.04034
2761,1363,14.65,0,0.072474272,9,261.4594,2,2007,1,1,1,4077.5935
2762,519,12.3,0,0.021905319,5,190.4162,7,2002,1,1,1,3085.7554
2763,1148,15.1,0,0.05529173,6,218.7166,9,1999,1,0,1,3677.358
2764,1353,11.0,0,0.038049213,8,40.548,3,2009,1,2,2,479.77164
2765,459,9.42,1,0.0438948,5,62.2194,6,2004,2,1,1,1039.2562
2766,655,12.695633368756642,0,0.151321932,2,100.7358,5,1985,1,2,3,2805.1116
2767,564,16.6,0,0.122725386,6,171.7738,3,2009,1,2,2,2515.8032
2768,971,19.25,1,0.058275104,5,82.1908,8,1997,2,0,1,1302.5507
2769,1207,15.1,1,0.094422403,6,59.9194,2,2007,1,1,1,945.299
2770,1392,12.695633368756642,0,0.119913753,9,164.5868,5,1985,1,2,3,3943.1199
2771,427,7.27,1,0.034783374,3,90.5488,0,1998,1,2,0,232.70807
2772,1507,15.1,0,0.0,9,235.5248,7,2002,1,1,1,3744.4443
2773,462,10.895,0,0.035717774,6,129.9284,1,1987,0,2,1,2134.157
2774,1035,19.5,0,0.128466007,1,155.2314,7,2002,1,1,1,2439.2786
2775,1488,7.685,0,0.025456246,8,144.876,1,1987,0,2,1,2471.64
2776,1423,7.105,0,0.044808762,9,58.7562,8,1997,2,0,1,887.3857
2777,673,13.15,0,0.022776641,6,160.892,1,1987,0,2,1,2719.8025
2778,1108,15.85,1,0.061344855,10,44.2744,3,2009,1,2,2,528.22644
2779,820,10.5,1,0.238579765,1,158.5578,0,1998,1,2,0,412.44916
2780,170,5.985,0,0.005666384,0,184.3924,8,1997,2,0,1,3025.198
2781,764,12.695633368756642,0,0.134487886,13,217.3482,5,1985,1,2,3,5146.949
2782,445,12.0,1,0.02045255,10,97.5042,7,2002,1,1,1,1519.1001
2783,448,8.63,0,0.031089367,13,187.1582,6,2004,2,1,1,3283.2935
2784,870,6.465,0,0.124482575,3,263.5884,6,2004,2,1,1,4177.337
2785,909,13.65,1,0.0,3,212.7902,3,2009,1,2,2,2885.215
2786,1160,15.6,0,0.025239329,13,176.2054,9,1999,1,0,1,3012.517
2787,1033,12.695633368756642,1,0.027211198,13,257.5304,5,1985,1,2,3,6246.662
2788,1508,14.0,0,0.048310673,8,128.431,0,1998,1,2,0,379.29047
2789,1395,11.0,0,0.0,8,100.6358,7,2002,1,1,1,1632.7306
2790,1106,10.1,0,0.024164336,3,117.715,8,1997,2,0,1,1905.4916
2791,577,19.25,1,0.0,10,196.211,9,1999,1,0,1,2992.462
2792,119,16.75,0,0.021257124,7,54.5298,9,1999,1,0,1,901.7776
2793,121,12.695633368756642,0,0.065749633,7,261.8278,5,1985,1,2,3,5545.0337
2794,175,10.895,0,0.064776303,6,196.8794,9,1999,1,0,1,3048.1685
2795,1246,16.25,0,0.043078428,6,169.5474,0,1998,1,2,0,372.60263
2796,492,16.1,0,0.100641176,6,77.6328,3,2009,1,2,2,1158.5482
2797,225,13.0,0,0.153490728,3,79.1986,1,1987,0,2,1,1307.568
2798,970,12.695633368756642,1,0.046576823,10,34.5532,4,1985,2,0,0,104.82686
2799,1343,12.695633368756642,0,0.0,11,56.7588,4,1985,2,0,0,170.80858
2800,307,10.395,0,0.030133592,0,115.1176,1,1987,0,2,1,1949.3109
2801,1511,18.2,0,0.058457925,9,221.4456,6,2004,2,1,1,4055.5266
2802,589,10.3,1,0.025037414,0,173.6422,2,2007,1,1,1,3004.2825
2803,1265,14.6,0,0.025681604,9,197.7084,1,1987,0,2,1,3081.6567
2804,552,11.6,1,0.156701315,2,168.9474,1,1987,0,2,1,2652.7065
2805,1079,18.25,0,0.088962349,5,195.6452,9,1999,1,0,1,3115.2715
2806,306,7.6,1,0.143216309,15,171.4448,2,2007,1,1,1,3070.2148
2807,547,12.695633368756642,0,0.20192757,5,93.4094,4,1985,2,0,0,279.81223
2808,1086,19.2,0,0.124050391,3,92.4488,8,1997,2,0,1,1472.4758
2809,180,12.1,0,0.114852339,0,220.9114,6,2004,2,1,1,3910.049
2810,153,16.1,0,0.065551931,4,146.476,2,2007,1,1,1,2433.9185
2811,1019,10.3,0,0.146050812,10,102.0648,1,1987,0,2,1,1707.1112
2812,660,18.85,1,0.1385204,13,252.3724,9,1999,1,0,1,3803.6963
2813,1290,14.0,0,0.024380523,9,41.4454,7,2002,1,1,1,635.9993
2814,1187,14.85,0,0.098320351,6,167.9474,1,1987,0,2,1,2758.9924
2815,1484,11.8,0,0.059068474,8,79.9618,2,2007,1,1,1,1230.3711
2816,360,15.5,1,0.156898705,13,147.9418,6,2004,2,1,1,2575.304
2817,843,20.35,0,0.084140646,10,184.0292,3,2009,1,2,2,2816.8694
2818,413,13.65,0,0.039791206,5,33.4558,1,1987,0,2,1,582.316
2819,1224,12.695633368756642,1,0.090156718,5,127.1678,4,1985,2,0,0,302.6274
2820,316,8.71,0,0.121496273,3,94.0778,7,2002,1,1,1,1492.515
2821,1006,20.0,1,0.059994175,0,168.7132,9,1999,1,0,1,2747.9038
2822,624,20.2,0,0.064310516,13,257.3646,1,1987,0,2,1,3780.3496
2823,1050,12.695633368756642,1,0.212767095,5,116.7466,4,1985,2,0,0,287.48135
2824,1505,16.2,0,0.050298544,9,191.8162,1,1987,0,2,1,2938.7217
2825,1133,9.695,1,0.128258986,0,225.3404,6,2004,2,1,1,3967.5876
2826,936,12.695633368756642,1,0.081060928,1,169.2816,5,1985,1,2,3,4167.9624
2827,1367,15.35,0,0.0,11,142.747,0,1998,1,2,0,321.3652
2828,1286,12.1,0,0.015434464,9,164.7526,8,1997,2,0,1,2667.1704
2829,350,12.695633368756642,0,0.047063689,5,107.228,4,1985,2,0,0,311.19882
2830,1103,12.695633368756642,0,0.013224491,13,106.4622,4,1985,2,0,0,259.15033
2831,45,5.73,0,0.0,14,187.3898,8,1997,2,0,1,2866.707
2832,1102,8.31,1,0.115655502,13,176.0028,6,2004,2,1,1,2812.2278
2833,66,8.575,0,0.024021065,14,106.728,2,2007,1,1,1,1664.1675
2834,934,7.81,1,0.033962371,13,167.8158,1,1987,0,2,1,2595.446
2835,109,12.695633368756642,0,0.063754145,7,226.4694,5,1985,1,2,3,5146.6895
2836,1171,16.5,1,0.267339659,13,143.5128,0,1998,1,2,0,403.07016
2837,256,12.695633368756642,0,0.215072945,15,208.5638,4,1985,2,0,0,493.00955
2838,686,10.395,1,0.0,10,228.0352,1,1987,0,2,1,3967.1724
2839,369,15.5,1,0.02542192,0,81.3934,7,2002,1,1,1,1331.5691
2840,388,16.7,1,0.119948864,6,180.4976,3,2009,1,2,2,2702.113
2841,292,10.695,0,0.053252515,5,57.2904,1,1987,0,2,1,791.94586
2842,421,12.695633368756642,0,0.04563487,5,141.718,5,1985,1,2,3,3425.4873
2843,702,12.695633368756642,1,0.313541543,10,97.6752,4,1985,2,0,0,287.1857
2844,1309,18.0,0,0.047570047,9,171.6422,3,2009,1,2,2,2569.7573
2845,246,12.695633368756642,0,0.023855381,6,54.8272,5,1985,1,2,3,1636.1471
2846,965,10.1,1,0.045692023,13,38.3848,8,1997,2,0,1,628.5316
2847,1,19.35,1,0.040090887,14,163.6868,3,2009,1,2,2,2305.9634
2848,145,14.0,1,0.049749638,4,144.8786,0,1998,1,2,0,312.82068
2849,397,6.63,1,0.011001175,13,57.0588,2,2007,1,1,1,915.77496
2850,1088,6.69,1,0.0,10,178.237,0,1998,1,2,0,526.0667
2851,726,12.695633368756642,0,0.02418438,5,64.2168,4,1985,2,0,0,183.87036
2852,1390,15.6,0,0.066670606,11,185.2924,1,1987,0,2,1,2949.511
2853,418,12.8,0,0.069760029,15,260.5252,7,2002,1,1,1,4150.6553
2854,1490,18.85,0,0.052349262,8,192.0846,2,2007,1,1,1,3015.1912
2855,1358,10.895,0,0.027200767,11,51.6666,2,2007,1,1,1,798.09076
2856,1238,7.485,0,0.069263905,13,109.6228,7,2002,1,1,1,1619.932
2857,968,12.695633368756642,0,0.186650368,3,149.1418,5,1985,1,2,3,3833.7734
2858,1304,13.0,0,0.035179934,9,49.8034,7,2002,1,1,1,749.61273
2859,1348,6.635,0,0.027046875,9,172.5396,1,1987,0,2,1,2755.32
2860,1339,18.7,0,0.046181741,8,153.6682,7,2002,1,1,1,2415.3525
2861,863,12.695633368756642,1,0.145952717,5,138.8838,5,1985,1,2,3,3075.8643
2862,1127,6.325,0,0.0,5,100.4042,0,1998,1,2,0,202.49605
2863,219,12.695633368756642,1,0.096841885,5,46.1718,5,1985,1,2,3,1339.692
2864,421,10.0,0,0.045856934,5,141.818,8,1997,2,0,1,2135.592
2865,584,17.85,0,0.078057026,10,152.8682,0,1998,1,2,0,357.6498
2866,771,15.7,1,0.018959784,6,61.0536,9,1999,1,0,1,997.8925
2867,131,15.2,0,0.050136086,14,97.0752,1,1987,0,2,1,1548.785
2868,494,9.5,0,0.0742834,13,252.8724,1,1987,0,2,1,4155.154
2869,400,12.695633368756642,0,0.089381866,5,214.2192,5,1985,1,2,3,5015.9126
2870,1032,7.785,0,0.088634567,6,62.651,1,1987,0,2,1,951.5431
2871,381,7.17,1,0.099972466,6,132.4968,0,1998,1,2,0,301.34018
2872,541,7.36,0,0.052525131,5,56.4588,3,2009,1,2,2,745.9836
2873,1257,16.75,0,0.032559591,8,193.3162,1,1987,0,2,1,3227.7893
2874,309,11.15,0,0.120631213,4,43.9744,2,2007,1,1,1,638.60864
2875,1541,9.6,0,0.024526806,8,188.5214,7,2002,1,1,1,2966.5754
2876,724,12.695633368756642,1,0.063019289,2,151.7682,5,1985,1,2,3,3760.6338
2877,1173,12.0,0,0.0,3,181.3976,9,1999,1,0,1,3323.814
2878,201,13.15,0,0.036821494,5,179.8976,3,2009,1,2,2,2705.3196
2879,1503,11.1,0,0.033243813,9,119.3124,3,2009,1,2,2,1859.2795
2880,520,10.695,0,0.05811924,6,63.0536,2,2007,1,1,1,1056.699
2881,171,7.81,1,0.055312618,3,124.7046,9,1999,1,0,1,2041.3014
2882,411,21.2,1,0.007039648,15,172.4738,6,2004,2,1,1,2914.8567
2883,1375,6.825,0,0.060090767,8,266.3226,3,2009,1,2,2,3496.589
2884,416,8.1,0,0.0,6,212.9902,8,1997,2,0,1,3305.6794
2885,444,15.85,1,0.109939432,5,39.2506,1,1987,0,2,1,653.46075
2886,1293,10.0,0,0.0,9,248.675,9,1999,1,0,1,3682.6917
2887,450,6.425,0,0.010459399,3,117.6808,7,2002,1,1,1,1892.2023
2888,855,15.5,1,0.100681984,6,198.3768,1,1987,0,2,1,3087.9702
2889,436,12.695633368756642,1,0.016572696,5,96.2726,5,1985,1,2,3,2494.305
2890,300,16.7,0,0.070263971,4,218.385,9,1999,1,0,1,3820.256
2891,219,19.0,1,0.097464425,5,47.7718,9,1999,1,0,1,804.83014
2892,1461,12.15,0,0.14504086,8,224.4404,8,1997,2,0,1,3718.4658
2893,1141,12.3,1,0.05844549,13,57.8562,2,2007,1,1,1,843.5105
2894,1030,16.1,1,0.0,5,35.6558,9,1999,1,0,1,649.5871
2895,148,11.85,1,0.050289178,6,165.4526,3,2009,1,2,2,2257.639
2896,454,15.1,1,0.106264528,6,42.3796,2,2007,1,1,1,647.90063
2897,1469,8.6,0,0.150961966,9,114.1176,0,1998,1,2,0,326.55783
2898,301,20.25,1,0.024761046,4,193.5162,0,1998,1,2,0,533.5772
2899,128,5.88,0,0.003591414,7,153.3998,6,2004,2,1,1,2302.09
2900,1348,6.635,0,0.0,9,175.2396,3,2009,1,2,2,2555.5774
2901,1399,15.2,0,0.0,8,50.1034,1,1987,0,2,1,675.5755
2902,1274,6.57,0,0.097077051,9,191.682,7,2002,1,1,1,3095.785
2903,855,15.5,1,0.100746785,6,196.7768,6,2004,2,1,1,3244.5605
2904,1235,11.0,1,0.057147256,6,242.2512,9,1999,1,0,1,4123.5186
2905,520,10.695,0,0.096732533,6,62.4536,0,1998,1,2,0,174.6522
2906,64,17.25,0,0.035262656,4,92.412,2,2007,1,1,1,1448.504
2907,1542,14.65,0,0.083343628,9,163.6552,6,2004,2,1,1,3059.956
2908,331,9.3,0,0.089509222,3,145.7786,2,2007,1,1,1,2430.4045
2909,862,7.825,0,0.079790099,10,63.7826,7,2002,1,1,1,1038.8737
2910,143,12.695633368756642,0,0.143199389,14,120.144,4,1985,2,0,0,306.08807
2911,716,12.695633368756642,1,0.026710788,0,220.4456,5,1985,1,2,3,4860.7397
2912,1088,6.69,1,0.036967784,10,175.037,9,1999,1,0,1,2842.5493
2913,1350,20.1,0,0.0,8,62.6536,9,1999,1,0,1,1069.8483
2914,1357,14.85,0,0.061323488,9,254.4698,2,2007,1,1,1,3875.953
2915,930,11.395,1,0.06987064,10,234.9616,3,2009,1,2,2,3093.827
2916,865,12.695633368756642,0,0.099731744,6,177.937,4,1985,2,0,0,421.37866
2917,1343,18.6,0,0.118363749,11,56.1588,9,1999,1,0,1,936.7782
2918,273,10.195,0,0.0,13,43.0428,7,2002,1,1,1,637.7337
2919,33,13.5,0,0.094141186,14,188.1872,1,1987,0,2,1,3146.5076
2920,1058,4.805,1,0.037692295,4,127.0704,6,2004,2,1,1,2283.0515
2921,503,17.2,1,0.042124032,3,148.7418,0,1998,1,2,0,375.8696
2922,1111,9.0,0,0.065381597,13,177.137,7,2002,1,1,1,2770.1716
2923,932,19.75,0,0.020835893,6,187.9872,0,1998,1,2,0,495.40756
2924,480,10.3,0,0.07886623,0,177.937,9,1999,1,0,1,3102.4978
2925,1160,15.6,0,0.0,13,176.0054,7,2002,1,1,1,2890.7373
2926,1030,16.1,1,0.160052329,5,35.3558,7,2002,1,1,1,604.6372
2927,125,9.3,0,0.043853769,7,191.9846,9,1999,1,0,1,3337.087
2928,951,12.695633368756642,1,0.083043068,5,246.5144,4,1985,2,0,0,697.39716
2929,495,11.85,1,0.055945372,0,53.2666,3,2009,1,2,2,735.5608
2930,1197,16.75,0,0.081780186,6,256.6988,2,2007,1,1,1,4428.5615
2931,996,18.85,0,0.055312384,0,131.4284,1,1987,0,2,1,2055.642
2932,663,7.895,1,0.061299601,2,55.4588,7,2002,1,1,1,856.063
2933,737,19.85,0,0.04574024,6,127.102,9,1999,1,0,1,2084.022
2934,512,11.35,1,0.023303069,4,185.4608,1,1987,0,2,1,3173.161
2935,278,16.0,0,0.090337797,4,140.3154,3,2009,1,2,2,1744.0487
2936,1200,11.65,0,0.039999537,13,229.8694,7,2002,1,1,1,3957.5935
2937,842,16.5,1,0.066519424,2,183.2292,3,2009,1,2,2,3018.8037
2938,381,7.17,1,0.059678319,6,129.5968,1,1987,0,2,1,2054.2815
2939,294,17.7,1,0.041015006,6,82.6276,7,2002,1,1,1,1289.1765
2940,856,5.675,1,0.023629875,13,156.2288,2,2007,1,1,1,2353.3503
